study_id,citation_key,title,year,modality,integration_mechanisms,validation_maturity_max,validation_types,application_domains,substantive_tradeoff_member,eligible_report_count,companion_eligible_report_count,eligible_report_ids,cited_in_main,prose_use_count,table_use_count,total_use_count,primary_narrative_home,all_main_locations,pending_human_row_count,canonical_integration_mechanisms,canonical_validation_types,canonical_enabling_technologies,canonical_application_domains,qa_status
STC-SINGLETON-SCR-01073,OISAC_SCR01073,"Photonics-Assisted System for Joint Radar Ranging, Wireless Communications, and Spectrum Sensing",2026,photonic_THz,shared_resource_allocation,4,laboratory_experiment,6G_access; environment_monitoring,yes,1,0,RPT-SCR-01073-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:308 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:308:prose,0,shared_resource_allocation,laboratory_experiment,photonic_THz_generation|FMCW,6G_access|environment_monitoring,PASS
STC-SINGLETON-SCR-01079,OISAC_SCR01079,Sensing as a Service: Can In-Band Distributed Fiber Optic Sensing Coexist With Coherent Metro DWDM Communication Network?,2026,fiber,shared_link_or_channel; shared_resource_allocation,4,simulation; laboratory_experiment,environment_monitoring,yes,1,0,RPT-SCR-01079-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:343 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:343:prose,0,shared_link_or_channel|shared_resource_allocation,simulation|laboratory_experiment,coherent_optics|fiber_DAS|FMCW,environment_monitoring,PASS
STC-SINGLETON-SCR-01081,OISAC_SCR01081,Visible Light Integrated Positioning and Communication: A Multi-Task Federated Learning Framework,2023,VLC_LiFi,shared_waveform; shared_resource_allocation; joint_design_or_optimization,2,analytical; simulation,indoor_positioning,yes,1,0,RPT-SCR-01081-01,yes,2,0,2,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:308 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:308:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:178:prose,0,shared_waveform|shared_resource_allocation|joint_design_or_optimization,analytical|simulation,OFDM|ML_AI,indoor_positioning,PASS
STC-SINGLETON-SCR-01085,OISAC_SCR01085,Turbulence-Resilient Communication through Beam Shaping Enabled by Multi-Region Turbulence Intensity Sensing,2025,FSO,shared_link_or_channel,4,laboratory_experiment,environment_monitoring,yes,1,0,RPT-SCR-01085-01,yes,4,0,4,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:312 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",01_INTRODUCTION.tex:8:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:189:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:197:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:312:prose,0,shared_link_or_channel,laboratory_experiment,coherent_optics,environment_monitoring,PASS
STC-SINGLETON-SCR-01086,OISAC_SCR01086,Simultaneous distributed sensing and communication enabled by space and wavelength division multiplexing in a field-deployed seven-core fiber,2026,fiber,shared_link_or_channel; shared_resource_allocation,6,analytical; laboratory_experiment; field_experiment,vehicular; security; environment_monitoring; smart_infrastructure,yes,1,0,RPT-SCR-01086-01,yes,3,0,3,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:299:prose; 06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:31:prose; 06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:85:prose,0,shared_link_or_channel|shared_resource_allocation,analytical|laboratory_experiment|field_experiment,coherent_optics|fiber_DAS,vehicular|security|environment_monitoring|smart_infrastructure,PASS
STC-SINGLETON-SCR-01088,OISAC_SCR01088,Picosecond-Level Round-Trip Delay Measurement Scheme Based on Non-Commensurate Sampling for Future Deterministic Passive Optical Networks,2026,fiber,shared_hardware,4,analytical; simulation; laboratory_experiment,optical_access_network,yes,1,0,RPT-SCR-01088-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:264 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:264:prose,0,shared_hardware,analytical|simulation|laboratory_experiment,coherent_optics,optical_access_network,PASS
STC-SINGLETON-SCR-01093,OISAC_SCR01093,Coexistence of Distributed Sensing and Ultra-Simple Coherent RoF Based Front-Haul for Radio Access Network,2025,photonic_THz,shared_optical_carrier; shared_link_or_channel,4,analytical; laboratory_experiment,6G_access; environment_monitoring; optical_access_network,yes,1,0,RPT-SCR-01093-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:366:prose,0,shared_optical_carrier|shared_link_or_channel,analytical|laboratory_experiment,coherent_optics|photonic_THz_generation|fiber_DAS|FMCW,6G_access|environment_monitoring|optical_access_network,PASS
STC-SINGLETON-SCR-01095,OISAC_SCR01095,Advanced Integration of Sensing and Communication With High DSP Compatibility for SMART Network,2025,fiber,shared_resource_allocation,4,laboratory_experiment,environment_monitoring; underwater,yes,1,0,RPT-SCR-01095-01,yes,1,2,3,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:494 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:494:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:259:table; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:297:table,0,shared_resource_allocation,laboratory_experiment,photonic_THz_generation,environment_monitoring|underwater,PASS
STC-SINGLETON-SCR-01101,OISAC_SCR01101,Integrated Communication and Radar Detection Based-on Single Modulator at W-Band,2024,photonic_THz,shared_resource_allocation,4,simulation; laboratory_experiment,6G_access,yes,1,0,RPT-SCR-01101-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:445 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:445:prose,0,shared_resource_allocation,simulation|laboratory_experiment,OFDM|photonic_THz_generation|FMCW,6G_access,PASS
STC-SINGLETON-SCR-01103,OISAC_SCR01103,Vibration Localization under Unidirectional Single-Channel Transmission Conditions in the DSCM Systems Based on Non-Reciprocity,2025,fiber,shared_waveform; shared_hardware; shared_resource_allocation,2,simulation,indoor_positioning; environment_monitoring,yes,1,0,RPT-SCR-01103-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:312 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:312:prose,0,shared_waveform|shared_hardware|shared_resource_allocation,simulation,coherent_optics,environment_monitoring,PASS
STC-SINGLETON-SCR-01105,OISAC_SCR01105,Integrated secure communication and sensing based on simultaneous chaotic encryption and vibration detection with an RE-LFM signal,2026,fiber,shared_link_or_channel; shared_resource_allocation,4,laboratory_experiment,security; environment_monitoring,yes,1,0,RPT-SCR-01105-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:363 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:363:prose,0,shared_link_or_channel|shared_resource_allocation,laboratory_experiment,coherent_optics|FMCW,security|environment_monitoring,PASS
STC-SINGLETON-SCR-01151,OISAC_SCR01151,Photonic Millimeter-Wave Joint Radar Communication System Using Spectrum-Spreading Phase-Coding,2022,photonic_THz,shared_waveform; shared_hardware; shared_optical_carrier,4,laboratory_experiment,vehicular,yes,1,0,RPT-SCR-01151-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:346 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:346:prose,0,shared_waveform|shared_hardware|shared_optical_carrier,laboratory_experiment,photonic_THz_generation,vehicular,PASS
STC-SINGLETON-SCR-01152,OISAC_SCR01152,On-Chip Photonic MMW Joint Communication and Radar System,2023,photonic_THz,shared_hardware; shared_resource_allocation,4,laboratory_experiment,6G_access; smart_infrastructure,yes,1,0,RPT-SCR-01152-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:314 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:314:prose,0,shared_hardware|shared_resource_allocation,laboratory_experiment,photonic_integration|photonic_THz_generation|FMCW,6G_access|smart_infrastructure,PASS
STC-SINGLETON-SCR-01153,OISAC_SCR01153,Photonic-Assisted Joint Radar and Communication System Using Overlapped Spectrum for High-Resolution Ranging and High-Speed Data Transmission,2025,photonic_THz,shared_hardware; shared_resource_allocation,4,laboratory_experiment,6G_access,yes,1,0,RPT-SCR-01153-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:314 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:314:prose,0,shared_hardware|shared_resource_allocation,laboratory_experiment,photonic_THz_generation|FMCW,6G_access,PASS
STC-SINGLETON-SCR-01165,OISAC_SCR01165,Joint radar and communication system based on a chaotic optoelectronic oscillator,2024,photonic_THz,shared_waveform; joint_design_or_optimization,4,laboratory_experiment,indoor_positioning,yes,1,0,RPT-SCR-01165-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:360 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:360:prose,0,shared_waveform|joint_design_or_optimization,laboratory_experiment,photonic_THz_generation,indoor_positioning,PASS
STC-SINGLETON-SCR-01180,OISAC_SCR01180,Optical fiber communication and distributed multi-parameter sensing integrated network for smart power grid applications,2026,fiber,shared_link_or_channel; shared_resource_allocation; shared_application_scenario,6,analytical; laboratory_experiment; field_experiment,environment_monitoring; optical_access_network,yes,1,0,RPT-SCR-01180-01,yes,2,0,2,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:105 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > Metrics Across Functions > Communication Metrics | prose,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:105:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:343:prose,0,shared_link_or_channel|shared_resource_allocation|shared_application_scenario,analytical|laboratory_experiment|field_experiment,coherent_optics|fiber_DAS,environment_monitoring|optical_access_network,PASS
STC-SINGLETON-SCR-01188,OISAC_SCR01188,Seamless integration of distributed acoustic sensing and passive optical networks for human intrusion monitoring,2026,fiber,shared_resource_allocation,6,analytical; laboratory_experiment; field_experiment,security; environment_monitoring; smart_infrastructure,yes,1,0,RPT-SCR-01188-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:314 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:314:prose,0,shared_resource_allocation,analytical|laboratory_experiment|field_experiment,OFDM|coherent_optics|FMCW,security|environment_monitoring|smart_infrastructure,PASS
STC-SINGLETON-SCR-01229,OISAC_SCR01229,Photonic generation of frequency agile LFM signals for ISAC systems,2024,hybrid_optical,shared_waveform; shared_hardware; joint_design_or_optimization,4,analytical; simulation; laboratory_experiment; mixed,6G_access,no,1,0,RPT-SCR-01229-01,yes,1,0,1,04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:224 | OPTICAL PLATFORMS AND INTEGRATION ARCHITECTURES > Physical Platform Families > Hybrid Optical Systems | prose,04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:224:prose,0,shared_waveform|shared_hardware|joint_design_or_optimization,analytical|simulation|laboratory_experiment|mixed,photonic_THz_generation|FMCW,6G_access,PASS
STC-SUBCARRIER-CHIRP-DBAND-2025,OISAC_SCR00981,Photonics-Aided THz Integrated Sensing and Communication System Based on a Subcarrier-Chirp Inter-Embedded Waveform,2025,photonic_THz,shared_optical_carrier; shared_resource_allocation,4,analytical; laboratory_experiment; prototype_testbed,6G_access; optical_access_network,yes,2,1,RPT-SCR-00981-01; RPT-SCR-01017-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:507 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Rate, Resolution, Accuracy, and Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:507:prose,0,shared_optical_carrier|shared_resource_allocation,analytical|laboratory_experiment|prototype_testbed,coherent_optics|photonic_THz_generation|FMCW,6G_access|optical_access_network,PASS
STC-SUBMARINE-CABLE-DAS-HUIZHOU-2022-2026,OISAC_SCR00957,Photonic Integrated Sensing and Communication System Harnessing Submarine Fiber Optic Cables for Coastal Event Monitoring,2022,fiber,shared_link_or_channel; shared_resource_allocation,6,dataset_based; field_experiment,environment_monitoring,yes,1,0,RPT-SCR-00957-01,yes,9,1,10,05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:397 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Communication Reliability and Sensing Quality | prose,02_FOUNDATIONS_AND_COMPARISON_FRAMEWORK.tex:118:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:111:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:118:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:126:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:137:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:397:prose; 06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:31:prose; 06_VALIDATION_REPRODUCIBILITY_AND_BENCHMARK_READINESS.tex:85:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:169:prose; 07_ENABLING_TECHNOLOGIES_APPLICATIONS_AND_6G.tex:259:table,0,shared_link_or_channel|shared_resource_allocation,dataset_based|field_experiment,coherent_optics|fiber_DAS,environment_monitoring,PASS
STC-TUNABLE-LASER-THZ-FMCW-2025-2026,OISAC_SCR00083,Terahertz ISAC with Simultaneous Fast-Swept FMCW Radar and High-Speed Wireless Link Using a Single UTC-PD,2026,photonic_THz,shared_waveform; shared_resource_allocation; joint_design_or_optimization,4,laboratory_experiment,6G_access,yes,2,1,RPT-SCR-00083-01; RPT-SCR-00553-01,yes,5,0,5,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:258 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Bandwidth, Spectrum, and Resource Allocation | prose",01_INTRODUCTION.tex:22:prose; 02_FOUNDATIONS_AND_COMPARISON_FRAMEWORK.tex:102:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:65:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:340:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:258:prose,0,shared_waveform|shared_resource_allocation|joint_design_or_optimization,laboratory_experiment,photonic_THz_generation|FMCW,6G_access,PASS
STC-WBAND-POLARIZATION-JRC-2023-2025,OISAC_SCR01075,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing,2023,photonic_THz,shared_hardware; shared_resource_allocation,4,laboratory_experiment,optical_access_network,yes,2,1,RPT-SCR-01075-01; RPT-SCR-00886-01,yes,1,0,1,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:350 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:350:prose,0,shared_hardware|shared_resource_allocation,laboratory_experiment,coherent_optics|photonic_THz_generation|FMCW,optical_access_network,PASS
STC-WBAND-TFDM-DONG-2022-2024,OISAC_SCR00966,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time- Frequency Division Multiplexed Waveforms for Fiber-Wireless Network,2024,photonic_THz,shared_link_or_channel; shared_resource_allocation,4,analytical; simulation; laboratory_experiment; prototype_testbed,6G_access,yes,3,2,RPT-SCR-00966-01; RPT-SCR-00731-01; RPT-SCR-00784-01,yes,3,0,3,"05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:337 | PERFORMANCE METRICS AND JOINT DESIGN TRADEOFFS > How Communication and Sensing Performance Interact > Power, Energy, and Dynamic Range | prose",04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:95:prose; 04_OPTICAL_PLATFORMS_AND_INTEGRATION_ARCHITECTURES.tex:98:prose; 05_PERFORMANCE_METRICS_AND_JOINT_DESIGN_TRADEOFFS.tex:337:prose,0,shared_link_or_channel|shared_resource_allocation,analytical|simulation|laboratory_experiment|prototype_testbed,OFDM|photonic_THz_generation|FMCW,6G_access,PASS
