study_id,citation,dimension,score_before_cap,score_final,cap_codes,inputs_json,record_trace_json,method_version,source_workbook_sha256
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,validation_maturity,2,2,,"{""canonical_maturity_max"":3,""canonical_categories"":[""analytical_theoretical"",""enhanced_simulation_or_dataset"",""simulation""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""EVI-R12-SCR01023-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis""},{""record_id"":""EVI-R12-SCR01023-020"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1-12; section_heading=Complete report""},{""record_id"":""MET-R12-SCR01023-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis; figure_id=Table I""},{""record_id"":""MET-R12-SCR01023-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-015"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figures 4-5""},{""record_id"":""MET-R12-SCR01023-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,reproducibility,2,2,,"{""P_repeatable_parameters"":0.5,""D_dataset"":null,""C_code_or_model"":0,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.625}","[{""record_id"":""EVI-R12-SCR01023-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1-2,5-6; section_heading=Abstract; Contributions; Passive Sensing Algorithm""},{""record_id"":""EVI-R12-SCR01023-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=3; section_heading=CEO-OFDM System Model""},{""record_id"":""EVI-R12-SCR01023-006"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=4-5; section_heading=Channel and Received Signal Models""},{""record_id"":""EVI-R12-SCR01023-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=5-6; section_heading=CEO-OFDM Passive Sensing Algorithm""},{""record_id"":""EVI-R12-SCR01023-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,benchmark_readiness,1,1,,"{""B_baseline"":0.5,""baseline_class"":""internal"",""A_open_artifact"":0,""Pr_protocol"":0.8333,""M_comparison"":0.3333,""V_validation"":0.6667,""composite"":0.4667,""strong_guard_pass"":false}","[{""record_id"":""EVI-R12-SCR01023-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":4,""legacy_insufficient"":0},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":5,""legacy_insufficient"":0}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-R12-SCR01023-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis; figure_id=Table I""},{""record_id"":""MET-R12-SCR01023-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-015"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figures 4-5""},{""record_id"":""MET-R12-SCR01023-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=Equation 16""},{""record_id"":""MET-R12-SCR01023-011"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=Equation 18""},{""record_id"":""MET-R12-SCR01023-016"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figure 4""},{""record_id"":""MET-R12-SCR01023-020"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1,8,11; section_heading=Abstract; Performance Analysis; Conclusion; figure_id=Figure 6""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,limitation_transparency,3,3,,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":1,""T_tradeoff_transparency"":1,""composite"":1}","[{""record_id"":""EVI-R12-SCR01023-019"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=2-3; section_heading=Introduction; System Model""},{""record_id"":""TRD-R12-SCR01023-001"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=2,7; section_heading=Introduction; Performance Analysis; figure_id=Figures 2,4-7""},{""record_id"":""TRD-R12-SCR01023-002"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figure 4""},{""record_id"":""TRD-R12-SCR01023-003"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=8; section_heading=Performance Analysis; figure_id=Figure 5""},{""record_id"":""TRD-R12-SCR01023-004"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=8-10; section_heading=Performance Analysis; figure_id=Figures 6-10""},{""record_id"":""TRD-R12-SCR01023-005"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=3; section_heading=CEO-OFDM System Model; figure_id=Figure 1""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,overall_evidence_contribution,2,2,,"{""dimension_scores"":{""technical_relevance"":1,""metric_clarity"":3,""reporting_completeness"":3,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":1,""comparison_admissibility"":1,""limitation_transparency"":3},""arithmetic_mean"":2,""quarantined_claims"":0,""unresolved_conflict_register_rows"":0}",[],phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01024,H. A. Satai; B. Bechadergue; L. Chassagne; K. Acuna-Condori; B. Cagneau; P. Ruaux. 2026. Single-Source Integrated Optical Wireless Positioning and Communication,technical_relevance,3,3,,"{""modality"":""VLC_LiFi"",""communication_present"":1,""sensing_present"":1,""integration_mechanisms"":[""other_integration_mechanism"",""shared_waveform"",""shared_link_or_channel""],""strong_shared_mechanism"":true,""six_g_relevance"":""direct""}","[{""record_id"":""EVI-R12-SCR01024-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=1-3; section_heading=Introduction; Architecture; Positioning""},{""record_id"":""EVI-R12-SCR01024-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3; section_heading=How Positioning Works""},{""record_id"":""EVI-R12-SCR01024-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=2; section_heading=System Architecture and Channel Modeling""},{""record_id"":""EVI-R12-SCR01024-006"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=2-4; section_heading=How Communication Works; Simulation Parameters""},{""record_id"":""EVI-R12-SCR01024-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3; section_heading=How Positioning Works""},{""record_id"":""EVI-R12-SCR01024-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3,5; section_heading=Simulation Parameters; Communication Performance""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01024,H. A. Satai; B. Bechadergue; L. Chassagne; K. Acuna-Condori; B. Cagneau; P. Ruaux. 2026. Single-Source Integrated Optical Wireless Positioning and Communication,metric_clarity,1,1,quarantined_metric_claim_cap_2,"{""domains"":{""communication"":{""rows"":16,""reported_rows"":16,""operational_rows"":12,""complete_rows"":12,""complete_ratio"":0.75,""unresolved_conflicts"":4},""sensing"":{""rows"":12,""reported_rows"":12,""operational_rows"":12,""complete_rows"":12,""complete_ratio"":1,""unresolved_conflicts"":0}},""both_domains"":true,""minimum_domain_complete_ratio"":0.75,""quarantined_metric_claims"":4}","[{""record_id"":""MET-R12-SCR01024-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-011"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-018"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3; section_heading=Simulation Parameters; figure_id=NR""},{""record_id"":""MET-R12-SCR01024-020"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3; section_heading=Simulation Parameters; figure_id=NR""},{""record_id"":""MET-R12-SCR01024-021"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3,5; section_heading=Simulation Parameters; Communication Performance; figure_id=NR""},{""record_id"":""MET-R12-SCR01024-035"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=5; section_heading=Case of a Fixed QAM Order; figure_id=Figure 4""},{""record_id"":""MET-R12-SCR01024-036"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=6; section_heading=Communication Performance; figure_id=Figure 5""},{""record_id"":""SCL-06553"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""SCL-06577"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=5; section_heading=Case of a Fixed QAM Order; figure_id=Figure 4""},{""record_id"":""SCL-06578"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=6; section_heading=Communication Performance; figure_id=Figure 5""},{""record_id"":""SCL-06579"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=6; section_heading=Communication Performance; figure_id=Figure 5""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01024,H. A. Satai; B. Bechadergue; L. Chassagne; K. Acuna-Condori; B. Cagneau; P. Ruaux. 2026. Single-Source Integrated Optical Wireless Positioning and Communication,reporting_completeness,3,3,,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":28}","[{""record_id"":""EVI-R12-SCR01024-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=1-3; section_heading=Introduction; Architecture; Positioning""},{""record_id"":""EVI-R12-SCR01024-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3; section_heading=How Positioning Works""},{""record_id"":""EVI-R12-SCR01024-005"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=2-4; section_heading=Channel Modeling; Simulation Parameters""},{""record_id"":""EVI-R12-SCR01024-009"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; Positioning Performance""},{""record_id"":""MET-R12-SCR01024-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-011"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01024,H. A. Satai; B. Bechadergue; L. Chassagne; K. Acuna-Condori; B. Cagneau; P. Ruaux. 2026. Single-Source Integrated Optical Wireless Positioning and Communication,validation_maturity,2,2,,"{""canonical_maturity_max"":3,""canonical_categories"":[""analytical_theoretical"",""enhanced_simulation_or_dataset"",""simulation""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""EVI-R12-SCR01024-009"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; Positioning Performance""},{""record_id"":""MET-R12-SCR01024-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""},{""record_id"":""MET-R12-SCR01024-011"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01024"",""locator"":""pdf_page=3-4; section_heading=Simulation Parameters; figure_id=Table I""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
