paper_id,year,modality,scenario,metric_name,metric_value,metric_unit,definition_class,evidence_type,heading_path,line_start,line_end,excerpt_paraphrase,excerpt_quote,notes
O_ISAC_127,2025,FSO,Underwater,R,8.2,bps,OTHER,figure,B. BASELINE METHODS > C. PERFORMANCE METRICS AND RESULTS,483,483,Data rate/throughput is reported.,FIGURE 5. Secrecy rate (bps/Hz) versus SNR (dB) for the proposed LSTM-DRL framework (green) compared with the static RIS baseline (red). The dotted vertical line,
O_ISAC_127,2025,FSO,Underwater,R,8.2,bps,OTHER,figure,B. BASELINE METHODS > C. PERFORMANCE METRICS AND RESULTS,487,487,Data rate/throughput is reported.,"As shown in Fig. 6, the trade-off between secrecy rate and power efficiency was explored using the NSGA-II optimizer, which generated a well-defined Pareto front",
O_ISAC_127,2025,FSO,Underwater,R,8.0,bps,OTHER,figure,B. BASELINE METHODS > C. PERFORMANCE METRICS AND RESULTS,495,495,Data rate/throughput is reported.,FIGURE 6. Pareto front obtained using NSGA-II showing the trade-off between secrecy rate (bps/Hz) and energy efficiency (%) for the proposed RIS-assisted UOWC system. The,
O_ISAC_127,2025,FSO,Underwater,R,8.0,bps,OTHER,figure,B. BASELINE METHODS > C. PERFORMANCE METRICS AND RESULTS,497,497,Data rate/throughput is reported.,optimization identified operating configurations in which a 15% energy saving incurred less than a 3% secrecy loss highlighting an ideal regime for energy-constrained UOWC deployments.,
O_ISAC_127,2025,FSO,Underwater,R,8.2,bps,OTHER,figure,"E. FIELD VALIDATION, SENSITIVITY ANALYSIS, AND LIMITATIONS",533,533,Data rate/throughput is reported.,"Fig. 9(a) presents measured BER results under three representative scenarios: low salinity, steep salinity gradients, and storm-driven turbulence. The experimental values closely align with simulation",
O_ISAC_127,2025,FSO,Underwater,R,8.2,bps,OTHER,figure,"E. FIELD VALIDATION, SENSITIVITY ANALYSIS, AND LIMITATIONS",541,541,Data rate/throughput is reported.,**FIGURE 9.** Experimental validation using oceanographic data from varying salinity and turbulence conditions. (a) Bit error rate (BER) comparison between simulated and measured results under,
O_ISAC_127,2025,FSO,Underwater,sigma_r,50.0,m,OTHER,figure,"E. FIELD VALIDATION, SENSITIVITY ANALYSIS, AND LIMITATIONS",551,551,Estimator accuracy/RMSE is reported.,"Finally, Fig. 11 evaluates the secrecy rate $R_{\rm sec}$ as a function of underwater noise power $\sigma_n^2$ at a fixed communication range of 50 meters.",
O_ISAC_127,2025,FSO,Underwater,R,5.4,bps,OTHER,table,"E. FIELD VALIDATION, SENSITIVITY ANALYSIS, AND LIMITATIONS > <span id=""page-14-0""></span>**V. DISCUSSION AND FUTURE WORK**",565,565,Data rate/throughput is reported.,"wireless communication (UOWC) systems. Compared to static RIS and conventional adaptive baselines, the proposed framework achieves notable enhancements in key performance metrics, including a 41.4%",
O_ISAC_127,2025,FSO,Underwater,sigma_r,50.0,m,OTHER,table,"E. FIELD VALIDATION, SENSITIVITY ANALYSIS, AND LIMITATIONS > <span id=""page-14-0""></span>**V. DISCUSSION AND FUTURE WORK**",565,565,Estimator accuracy/RMSE is reported.,"wireless communication (UOWC) systems. Compared to static RIS and conventional adaptive baselines, the proposed framework achieves notable enhancements in key performance metrics, including a 41.4%",
O_ISAC_127,2025,FSO,Underwater,R,8.2,bps,OTHER,figure,"<span id=""page-15-1""></span><span id=""page-15-0""></span>**VI. CONCLUSION**",575,575,Data rate/throughput is reported.,"In this paper, we presented a unified and adaptive framework for secure underwater optical wireless communication (UOWC) that dynamically configures reconfigurable intelligent surfaces (RIS) through",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,Dual comb enabled simultaneously multi-path sensing and communication over fiber access network,8,24,Fiber spatial granularity/gauge length is reported.,"- (1) Photonics Research Institute (PRI), The Hong Kong Polytechnic University - (2) Wuhan National Laboratory for Optoelectronics (WNLO), HUST, hehuan@hust.edu.cn *Abstract We propose a",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,Dual comb enabled simultaneously multi-path sensing and communication over fiber access network,9,25,Fiber spatial granularity/gauge length is reported.,"- (1) Photonics Research Institute (PRI), The Hong Kong Polytechnic University - (2) Wuhan National Laboratory for Optoelectronics (WNLO), HUST, hehuan@hust.edu.cn *Abstract We propose a",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,Dual comb enabled simultaneously multi-path sensing and communication over fiber access network,10,26,Fiber spatial granularity/gauge length is reported.,"- (2) Wuhan National Laboratory for Optoelectronics (WNLO), HUST, hehuan@hust.edu.cn *Abstract We propose a dual-comb-enabled integrated sensing and communication method that allows for real-time interrogation",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,Dual comb enabled simultaneously multi-path sensing and communication over fiber access network,11,27,Fiber spatial granularity/gauge length is reported.,*Abstract We propose a dual-comb-enabled integrated sensing and communication method that allows for real-time interrogation of all paths across access networks without adding complexity at,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,Dual comb enabled simultaneously multi-path sensing and communication over fiber access network,12,28,Fiber spatial granularity/gauge length is reported.,*Abstract We propose a dual-comb-enabled integrated sensing and communication method that allows for real-time interrogation of all paths across access networks without adding complexity at,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,Dual comb enabled simultaneously multi-path sensing and communication over fiber access network,13,29,Fiber spatial granularity/gauge length is reported.,"# **Introduction** In the era of 5G and fifth-generation fixed networks (F5G), fiber access technologies are pivotal to the rapid growth of internet traffic speeds[1].",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,14,30,Fiber spatial granularity/gauge length is reported.,"# **Introduction** In the era of 5G and fifth-generation fixed networks (F5G), fiber access technologies are pivotal to the rapid growth of internet traffic speeds[1].",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,15,31,Fiber spatial granularity/gauge length is reported.,"In the era of 5G and fifth-generation fixed networks (F5G), fiber access technologies are pivotal to the rapid growth of internet traffic speeds[1]. Future access",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,16,32,Fiber spatial granularity/gauge length is reported.,"In the era of 5G and fifth-generation fixed networks (F5G), fiber access technologies are pivotal to the rapid growth of internet traffic speeds[1]. Future access",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,17,33,Fiber spatial granularity/gauge length is reported.,Coherent techniques[5] like Multiple Input Multiple Output (MIMO) used in phase-sensitive optical time-domain reflectometry (ø-OTDR) or distributed acoustic sensing (DAS) enable ultra-long range sensing for,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,18,34,Fiber spatial granularity/gauge length is reported.,Coherent techniques[5] like Multiple Input Multiple Output (MIMO) used in phase-sensitive optical time-domain reflectometry (ø-OTDR) or distributed acoustic sensing (DAS) enable ultra-long range sensing for,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,19,35,Fiber spatial granularity/gauge length is reported.,"In this paper we introduce, for the first time, a dual-comb-enabled ISAC for fiber access networks, achieving high fidelity in communication and effective DAS of",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,20,36,Fiber spatial granularity/gauge length is reported.,"In this paper we introduce, for the first time, a dual-comb-enabled ISAC for fiber access networks, achieving high fidelity in communication and effective DAS of",
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,21,37,Fiber spatial granularity/gauge length is reported.,![](_page_0_Figure_10.jpeg) **Fig. 1:** Principles of (a) dual comb and (b) match filter DAS off while maintaining communication quality and even improving communication performance in high,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,22,38,Fiber spatial granularity/gauge length is reported.,![](_page_0_Figure_10.jpeg) **Fig. 1:** Principles of (a) dual comb and (b) match filter DAS off while maintaining communication quality and even improving communication performance in high,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,23,39,Fiber spatial granularity/gauge length is reported.,**Fig. 1:** Principles of (a) dual comb and (b) match filter DAS off while maintaining communication quality and even improving communication performance in high launch,
O_ISAC_128,2024,Fiber,Unknown,Δz,0.5,m,DZ,text,**Introduction**,24,40,Fiber spatial granularity/gauge length is reported.,**Fig. 1:** Principles of (a) dual comb and (b) match filter DAS off while maintaining communication quality and even improving communication performance in high launch,
O_ISAC_128,2024,Fiber,Unknown,B,200000000.0,Hz,OTHER,figure,**Introduction** > **Operation theory** > **Experimental setup**,40,40,Bandwidth is reported.,"We demonstrate ISAC over PON and RAN using five optical comb lines and four fiber spools to simulate a variety of optical access application scenarios,",
O_ISAC_128,2024,Fiber,Unknown,B,200000000.0,Hz,OTHER,figure,**Results and discussions**,52,52,Bandwidth is reported.,"We assessed the sensing capabilities of the proposed ISAC scheme for a fiber access network. The FMCW parameters included a sweep period of 524 μs,",
O_ISAC_128,2024,Fiber,Unknown,B,9500000000.0,Hz,OTHER,figure,**Results and discussions**,60,60,Bandwidth is reported.,"Fig. 4(a). Without pre-CD compensation and using FFE+DFE for equalization, we noted there is a CDinduced power fading at around 9.5 GHz. At LP of",
O_ISAC_129,2022,VLC,Outdoor,sigma_r,2.0,m,OTHER,eq,*A. System Overview* > *C. Status Change Sensing*,76,76,Estimator accuracy/RMSE is reported.,"To validate the effectiveness of the model, we collect data varying the distance from 2 m to 6 m with a step size of 0.5",
O_ISAC_129,2022,VLC,Outdoor,R,40000.0,bps,OTHER,figure,*A. Prototype and Experiment Setup* > *B. Channel Property*,139,139,Data rate/throughput is reported.,"1) Impact of Varying Distances: We first evaluate the performance of VehicleTalk under a varying communication distance. Specifically, we fix the data rate at 40",
O_ISAC_129,2022,VLC,Outdoor,R,5000.0,bps,OTHER,figure,*A. Prototype and Experiment Setup* > IV. CONCLUSION,181,181,Data rate/throughput is reported.,"Fig. 7: Sensing algorithm resolution under varying distances. sensing services into a unified visible light architecture. Employing Raptor Codes and status sensing algorithm, the VehicleTalk",
O_ISAC_130,2025,Hybrid,Unknown,B,100000.0,Hz,OTHER,figure,"<span id=""page-4-1""></span>*A. Modulation Performance Characterization*",149,149,Bandwidth is reported.,"The frequency responses of the blue LED chip and QD CCLs directly impact the communication performance of the VLSC system. Therefore, a Network Analyzer (KEYSIGHT",
O_ISAC_130,2025,Hybrid,Unknown,B,50000000.0,Hz,OTHER,figure,"<span id=""page-4-1""></span>*A. Modulation Performance Characterization* > <span id=""page-5-0""></span>*A. Measurement and Calculation*",193,193,Bandwidth is reported.,"To further elucidate the expression of $B_1(S_p, X_C, X_{DR})$ , the relationship between BER and data rate for E. marina and I. galbana is assessed",
O_ISAC_130,2025,Hybrid,Unknown,B,60000000.0,Hz,OTHER,figure,"<span id=""page-4-1""></span>*A. Modulation Performance Characterization* > <span id=""page-5-0""></span>*A. Measurement and Calculation*",203,203,Bandwidth is reported.,"<span id=""page-6-3""></span>Additionally, an unexpected observation in Fig. 9(a) and (b) is that the BER for red light is relatively lower compared to that of green",
O_ISAC_132,2023,Hybrid,Indoor,R,100000000000.0,bps,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing,11,11,Data rate/throughput is reported.,Abstract—Terahertz band (0.1 to 10 THz) with high carrier frequency and large available bandwidth has become a promising candidate to meet the 100 Gbit/s or,
O_ISAC_132,2023,Hybrid,Indoor,R,100000000000.0,bps,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,37,37,Data rate/throughput is reported.,"ERAHERTZ (THz) band with frequency ranging from 0.1 to 10 THz can provide a high carrier frequency and a huge available bandwidth, and can play",
O_ISAC_132,2023,Hybrid,Indoor,B,296000000000.0,Hz,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,37,37,Bandwidth is reported.,"ERAHERTZ (THz) band with frequency ranging from 0.1 to 10 THz can provide a high carrier frequency and a huge available bandwidth, and can play",
O_ISAC_132,2023,Hybrid,Indoor,R,3500000000.0,bps,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,39,39,Data rate/throughput is reported.,"The terahertz signal can be generated in both the traditional pure electronical and the novel photon-assisted ways. For the electronics-based approaches, terahertz signals can be",
O_ISAC_132,2023,Hybrid,Indoor,R,44800000000.0,bps,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,45,45,Data rate/throughput is reported.,"oscillator (DRO), and achieved the 500 m and 1 km wireless outdoor transmission with a net bit rate of 76.8 and 44.8 Gbit/s, respectively. However,",
O_ISAC_132,2023,Hybrid,Indoor,B,325000000000.0,Hz,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,47,47,Bandwidth is reported.,"The photon-assisted terahertz signal generation technologies can break the bottleneck of electronics devices and exhibit the superior characteristics of high frequency, large bandwidth, and low",
O_ISAC_132,2023,Hybrid,Indoor,R,140000000000.0,bps,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,49,49,Data rate/throughput is reported.,"Terahertz signals are commonly transmitted wirelessly in free space, which has a high propagation loss due to the absorption of water vapor and the scattering",
O_ISAC_132,2023,Hybrid,Indoor,R,50000000000.0,bps,OTHER,text,Broadband Photon-Assisted Terahertz Communication and Sensing > I. INTRODUCTION,51,51,Data rate/throughput is reported.,"For the reception of the terahertz signal, there are also two commonly used methods. One is the direct detection by using the SBD, which can",
