paper_id,category,tag,status,evidence,full_reasoning
O_ISAC_206,Source,None,NOT MENTIONED,"No mention of specific sources such as Laser Diodes, VCSELs, LEDs, or Frequency Combs in the provided text.","The authors propose a beam pattern modulation-embedded hybrid transceiver design for mmWave ISAC systems. The design involves optimizing analog and digital parts sequentially to minimize sensing beampattern MSE while adhering to constraints on symbol MSE, transmit power, and analog precoders. The system model includes a mmWave ISAC system with an ISAC transmitter and a communication receiver, both adopting fully-connected hybrid architecture. The optimization problem is formulated to minimize sensing beampattern MSE with a symbol MSE constraint."
O_ISAC_206,Modulation,IM/DD,NOT MENTIONED,"No explicit mention of IM/DD or Coherent modulation schemes in the provided text. However, index modulation (IM) is mentioned as a technique for delivering additional information.","The authors propose a beam pattern modulation-embedded hybrid transceiver design for mmWave ISAC systems. The design involves optimizing analog and digital parts sequentially to minimize sensing beampattern MSE while adhering to constraints on symbol MSE, transmit power, and analog precoders. The system model includes a mmWave ISAC system with an ISAC transmitter and a communication receiver, both adopting fully-connected hybrid architecture. The optimization problem is formulated to minimize sensing beampattern MSE with a symbol MSE constraint."
O_ISAC_206,Detector,None,NOT MENTIONED,"No mention of specific detectors such as PIN, APD, Balanced PD, or Coherent Receivers in the provided text.","The authors propose a beam pattern modulation-embedded hybrid transceiver design for mmWave ISAC systems. The design involves optimizing analog and digital parts sequentially to minimize sensing beampattern MSE while adhering to constraints on symbol MSE, transmit power, and analog precoders. The system model includes a mmWave ISAC system with an ISAC transmitter and a communication receiver, both adopting fully-connected hybrid architecture. The optimization problem is formulated to minimize sensing beampattern MSE with a symbol MSE constraint."
O_ISAC_206,Beamforming,Lens Arrays,MENTIONED,Low-cost lens array antennas are mentioned as part of the multi-beam structure (MBS) for analog precoder optimization.,"The authors propose a beam pattern modulation-embedded hybrid transceiver design for mmWave ISAC systems. The design involves optimizing analog and digital parts sequentially to minimize sensing beampattern MSE while adhering to constraints on symbol MSE, transmit power, and analog precoders. The system model includes a mmWave ISAC system with an ISAC transmitter and a communication receiver, both adopting fully-connected hybrid architecture. The optimization problem is formulated to minimize sensing beampattern MSE with a symbol MSE constraint."
O_ISAC_206,Impairments,None,NOT MENTIONED,"No mention of specific impairments such as Linewidth, Phase Noise, or Nonlinearity in the provided text.","The authors propose a beam pattern modulation-embedded hybrid transceiver design for mmWave ISAC systems. The design involves optimizing analog and digital parts sequentially to minimize sensing beampattern MSE while adhering to constraints on symbol MSE, transmit power, and analog precoders. The system model includes a mmWave ISAC system with an ISAC transmitter and a communication receiver, both adopting fully-connected hybrid architecture. The optimization problem is formulated to minimize sensing beampattern MSE with a symbol MSE constraint."
O_ISAC_218,Source,LEDs,USED (Experiment),"A custom-built, high-power optical testbed with a LED light source...","The authors describe an experimental setup using a custom-built, high-power optical testbed with a LED light source and a hybrid retro-reflector architecture on each tag, combining an unmodulated retro-reflector (URR) for ranging with a modulated retro-reflector (MRR) for embedding a unique ID via on-off keying (OOK). They also simulate the ISAC performance under a high-bandwidth optical source, parameterized using their experimental measurements."
O_ISAC_218,Modulation,OOK,USED (Experiment),...a modulated retro-reflector (MRR) for embedding a unique ID via on-off keying (OOK).,"The authors describe an experimental setup using a custom-built, high-power optical testbed with a LED light source and a hybrid retro-reflector architecture on each tag, combining an unmodulated retro-reflector (URR) for ranging with a modulated retro-reflector (MRR) for embedding a unique ID via on-off keying (OOK). They also simulate the ISAC performance under a high-bandwidth optical source, parameterized using their experimental measurements."
O_ISAC_218,Detector,Photodetector,USED (Experiment),"On the uplink receiver side, we tested different approaches, including parallel-connected bare photodiodes...","The authors describe an experimental setup using a custom-built, high-power optical testbed with a LED light source and a hybrid retro-reflector architecture on each tag, combining an unmodulated retro-reflector (URR) for ranging with a modulated retro-reflector (MRR) for embedding a unique ID via on-off keying (OOK). They also simulate the ISAC performance under a high-bandwidth optical source, parameterized using their experimental measurements."
O_ISAC_218,Beamforming,None,NOT USED,No beamforming techniques are mentioned in the provided text.,"The authors describe an experimental setup using a custom-built, high-power optical testbed with a LED light source and a hybrid retro-reflector architecture on each tag, combining an unmodulated retro-reflector (URR) for ranging with a modulated retro-reflector (MRR) for embedding a unique ID via on-off keying (OOK). They also simulate the ISAC performance under a high-bandwidth optical source, parameterized using their experimental measurements."
O_ISAC_218,Impairments,Inter-tag interference,ANALYZED,The challenge of successfully extracting the extremely weak MRR communication signal from the overwhelmingly stronger URR sensing signal and ambient noise remains.,"The authors describe an experimental setup using a custom-built, high-power optical testbed with a LED light source and a hybrid retro-reflector architecture on each tag, combining an unmodulated retro-reflector (URR) for ranging with a modulated retro-reflector (MRR) for embedding a unique ID via on-off keying (OOK). They also simulate the ISAC performance under a high-bandwidth optical source, parameterized using their experimental measurements."
O_ISAC_219,Source,Laser Diode,USED (Experiment),the OFDM-MLS-CIM signal is used to drive the LD for optical signal generation,The authors describe an experimental setup in Section III using a laser diode (LD) transmitter and an avalanche photo-diode (APD) at the MU-RO-ISAC transceiver. Each user receiver consists of a photo-detector (PD) module and a corner cube reflector (CCR). The OFDM-MLS-CIM signal is generated offline and uploaded to an arbitrary waveform generator (AWG) with a sampling rate of 500 MSa/s.
O_ISAC_219,Detector,APD,USED (Experiment),"avalanche photo-diode (APD, Hamamatsu C12702-12) at the MU-RO-ISAC transceiver",The authors describe an experimental setup in Section III using a laser diode (LD) transmitter and an avalanche photo-diode (APD) at the MU-RO-ISAC transceiver. Each user receiver consists of a photo-detector (PD) module and a corner cube reflector (CCR). The OFDM-MLS-CIM signal is generated offline and uploaded to an arbitrary waveform generator (AWG) with a sampling rate of 500 MSa/s.
O_ISAC_219,Detector,PD,USED (Experiment),each user receiver consists of a PD module (HCCLS2021MOD01-RX),The authors describe an experimental setup in Section III using a laser diode (LD) transmitter and an avalanche photo-diode (APD) at the MU-RO-ISAC transceiver. Each user receiver consists of a photo-detector (PD) module and a corner cube reflector (CCR). The OFDM-MLS-CIM signal is generated offline and uploaded to an arbitrary waveform generator (AWG) with a sampling rate of 500 MSa/s.
